Website_ID,Domain,URL_Accessed,Audit_Status,Last_Error,Retry_Count,Audit_Level,Run_ID,Access_Date_UTC,Country_or_Market_Observed,Access_Locale,Browser,Headless_Audit,Cookie_Banner_Present,Banner_Type,Consent_Layer_Depth,CMP_Vendor,CMP_Evidence,IAB_TCF_Mentioned,TCF_Evidence,L1_Evidence_Quote,L1_Screenshot_Ref,L1_Accept_All_Present,L1_Reject_All_Present,L1_Manage_Preferences_Present,Accept_Click_Count,Reject_Click_Count,Manage_Click_Count,EE_Click_Asymmetry_RejectMinusAccept,EE_Hidden_Reject_Path,AE_Accept_Button_Prominence_1to3,AE_Reject_Button_Prominence_1to3,AE_Size_Asymmetry_LargerEqualSmaller,AE_Primary_Action_Is_Accept,L2_Available,L2_Evidence_Quote,L2_Screenshot_Ref,L2_Toggle_Count,L2_Vendor_Count,L2_Text_Word_Count,L2_Information_Density_Score_1to5,L2_Germane_Support_Score_1to5,CL_Toggle_Vendor_Complexity_Index,CL_Germane_Suppression_Indicators,AA_RePrompting_After_Reject,AA_RePrompt_Frequency_Observed,SP_Message_ID,SP_Campaign_ID,SP_Variant_Evidence,OT_Purpose_Count,OT_Vendor_Count,Evidence_JSON_Ref
ACLDP_0629,site-0629.invalid,https://site-0629.invalid,Completed,,0.0,L1,20260311T015418Z,2026-03-11T01:56:22Z,,en-US,Chromium,Yes,No,None,,OneTrust,HTML match: /onetrust/,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0629.json
ACLDP_0630,site-0630.invalid,https://site-0630.invalid,Completed,,0.0,L1,20260311T015418Z,2026-03-11T01:56:28Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0630.json
ACLDP_0631,site-0631.invalid,https://site-0631.invalid,Failed,"Navigation error: Page.goto: net::ERR_CONNECTION_REFUSED at https://site-0631.invalid/
Call log:
  - navigating to ""https://site-0631.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:04Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0631.json
ACLDP_0632,site-0632.invalid,https://site-0632.invalid,Completed,,1.0,L1,20260311T033428Z,2026-03-11T03:36:05Z,,en-US,Chromium,Yes,No,None,,OneTrust,HTML match: /onetrust/,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0632.json
ACLDP_0633,site-0633.invalid,https://site-0633.invalid,Completed,,1.0,L1,20260311T033428Z,2026-03-11T03:36:11Z,,en-US,Chromium,Yes,Yes,Banner,1.0,OneTrust,HTML match: /onetrust/,No,,"We use cookies to enable site functionality, personalisation and analytics, but it's up to you! Click ""Manage Cookies"" to adjust preferences. Learn more » Manage Cookies Accept All Cookies",CookiesConsentDataset/screenshots/ACLDP_0633_L1.png,Yes,No,Yes,1.0,2.0,1.0,1.0,1.0,1.0,,,1.0,No,,,,,,,,,,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0633.json
ACLDP_0634,site-0634.invalid,https://site-0634.invalid,Failed,"Navigation error: Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://site-0634.invalid/
Call log:
  - navigating to ""https://site-0634.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:27Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0634.json
ACLDP_0635,site-0635.invalid,https://site-0635.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0635.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0635.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:27Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0635.json
ACLDP_0636,site-0636.invalid,https://site-0636.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0636.invalid/"" is interrupted by another navigation to ""https://www.dreamhossite-0211.invalidm/""
Call log:
  - navigating to ""https://site-0636.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:28Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0636.json
ACLDP_0637,site-0637.invalid,https://site-0637.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0637.invalid/
Call log:
  - navigating to ""https://site-0637.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:29Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0637.json
ACLDP_0638,site-0638.invalid,https://site-0638.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0638.invalid/
Call log:
  - navigating to ""https://site-0638.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:29Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0638.json
ACLDP_0639,site-0639.invalid,https://site-0639.invalid,Completed,,0.0,L1,20260311T015418Z,2026-03-11T01:56:41Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0639.json
ACLDP_0640,site-0640.invalid,https://site-0640.invalid,Failed,"Navigation error: Page.goto: net::ERR_CONNECTION_RESET at https://site-0640.invalid/
Call log:
  - navigating to ""https://site-0640.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:29Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0640.json
ACLDP_0641,site-0641.invalid,https://site-0641.invalid,Completed,,1.0,L2,20260311T033428Z,2026-03-11T03:36:30Z,,en-US,Chromium,Yes,Yes,Banner,2.0,OneTrust,HTML match: /onetrust/,Yes,HTML match: /__tcfapi/,"This website utilizes technologies such as cookies to enable essential site functionality, as well as for analytics, personalization, and targeted advertising. You may change your settings at any time or accept the default settings. You may close this banner to continue with only essential cookies. Privacy Policy Storage Preferences Targeted Advertising Personalization Analytics Save Accept All Re...",CookiesConsentDataset/screenshots/ACLDP_0641_L1.png,Yes,Yes,Yes,1.0,1.0,1.0,0.0,0.0,2.0,2.0,Equal,1.0,Yes,"Storage Preferences When you visit websites, they may store or retrieve data about you using cookies and similar technologies (""cookies""). Cookies may be necessary for the basic functionality of the website as well as other purposes. You have the option of disabling certain types of cookies, though doing so may impact your experience on the website. Privacy Policy Essential Required to enable basi...",CookiesConsentDataset/screenshots/ACLDP_0641_L2.png,23.0,0.0,1782.0,4.0,3.0,23.0,0.0,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0641.json
ACLDP_0642,site-0642.invalid,https://site-0642.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0642.invalid/
Call log:
  - navigating to ""https://site-0642.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:41Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0642.json
ACLDP_0643,site-0643.invalid,https://site-0643.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0643.invalid/"" is interrupted by another navigation to ""chrome-error://chromewebdata/""
Call log:
  - navigating to ""https://site-0643.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:42Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0643.json
ACLDP_0644,site-0644.invalid,https://site-0644.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0644.invalid/"" is interrupted by another navigation to ""https://www.site-0643.invalid/""
Call log:
  - navigating to ""https://site-0644.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:43Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0644.json
ACLDP_0645,site-0645.invalid,https://site-0645.invalid,Failed,"Navigation error: Page.goto: Navigation to ""https://site-0645.invalid/"" is interrupted by another navigation to ""https://www.site-0644.invalid/""
Call log:
  - navigating to ""https://site-0645.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:43Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0645.json
ACLDP_0646,site-0646.invalid,https://site-0646.invalid,Failed,"Navigation error: Page.goto: net::ERR_HTTP2_PROTOCOL_ERROR at https://site-0646.invalid/
Call log:
  - navigating to ""https://site-0646.invalid/"", waiting until ""domcontentloaded""",2.0,L1,20260311T033428Z,2026-03-11T03:36:45Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0646.json
ACLDP_0647,site-0647.invalid,https://site-0647.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0647.invalid/
Call log:
  - navigating to ""https://site-0647.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:46Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0647.json
ACLDP_0648,site-0648.invalid,https://site-0648.invalid,Completed,,0.0,L1,20260311T015418Z,2026-03-11T01:56:53Z,,en-US,Chromium,Yes,No,None,,Didomi,HTML match: /didomi/,Yes,HTML match: /__tcfapi/,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0648.json
ACLDP_0649,site-0649.invalid,https://site-0649.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0649.invalid/
Call log:
  - navigating to ""https://site-0649.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:48Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0649.json
ACLDP_0650,site-0650.invalid,https://site-0650.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0650.invalid/
Call log:
  - navigating to ""https://site-0650.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:36:48Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0650.json
ACLDP_0651,site-0651.invalid,https://site-0651.invalid,Completed,,0.0,L1,20260311T015418Z,2026-03-11T01:56:58Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0651.json
ACLDP_0652,site-0652.invalid,https://site-0652.invalid,Completed,,0.0,L1,20260311T015418Z,2026-03-11T01:57:01Z,,en-US,Chromium,Yes,No,None,,Unknown,,No,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0652.json
ACLDP_0653,site-0653.invalid,https://site-0653.invalid,Completed,,0.0,L1,20260311T015418Z,2026-03-11T01:57:05Z,,en-US,Chromium,Yes,Yes,Modal,1.0,Unknown,,Yes,HTML match: /\btcf\b/,"Cookies We use cookies and other tracking technologies - provided by other companies with whom we share your data - to make our website work, improve your experience, and support our marketing efforts, as explained in our Privacy Notice. By using our website, you agree to our Website Terms of Use. Skip to main content OBSERVABILITY THAT ACTS KNOWS Intelligent Observability resolves issues at scale...",CookiesConsentDataset/screenshots/ACLDP_0653_L1.png,Yes,No,No,1.0,,,,,3.0,,,1.0,No,,,,,,,,,,1.0,Reload,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0653.json
ACLDP_0654,site-0654.invalid,https://site-0654.invalid,Failed,Navigation timeout,2.0,L1,20260311T033428Z,2026-03-11T03:36:48Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0654.json
ACLDP_0655,site-0655.invalid,https://site-0655.invalid,Failed,"Navigation error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://site-0655.invalid/
Call log:
  - navigating to ""https://site-0655.invalid/"", waiting until ""domcontentloaded""
",2.0,L1,20260311T033428Z,2026-03-11T03:37:33Z,,en-US,Chromium,Yes,No,None,,,,,,,,No,No,No,,,,,,,,,,No,,,,,,,,,,,,,,,,,CookiesConsentDataset/evidence_json/ACLDP_0655.json
